"Drug","Gene Name","Dose (uM)","Value"
"GSK-690693","CDC42BPB",3,0.011989149998142757
"GSK-690693","CDC42BPB",0.3,0.5671634079586195
"GSK-690693","CDC42BPB",0.03,1.0366203502105533
"GSK-690693","CDC42BPB",0.003,0.7946741054505089
"GSK-690693","CIT",1,-0.4170383982116416
"GSK-690693","CIT",0.1,0.9099045100053096
"GSK-690693","CIT",0.01,0.6131085342812542
"GSK-690693","CIT",30,-3.920363651250157
"GSK-690693","CIT",3,-1.124192467685228
"GSK-690693","CIT",0.3,0.6126772813566728
"GSK-690693","CIT",0.03,1.3128231049718906
"GSK-690693","CIT",0.003,1.0325896641887475
"GSK-690693","DCTPP1",1,-1.1126948222252424
"GSK-690693","DCTPP1",0.1,0.2392068406799212
"GSK-690693","DCTPP1",0.01,-0.11733414852593495
"GSK-690693","DCTPP1",30,-3.382777680672576
"GSK-690693","DCTPP1",3,-2.4825125193834294
"GSK-690693","DCTPP1",0.3,-0.15391221453244291
"GSK-690693","DCTPP1",0.03,0.750987844929829
"GSK-690693","DCTPP1",0.003,0.2597558541349012
"GSK-690693","DNAJC3",1,-4.500993412552102
"GSK-690693","DNAJC3",0.1,-0.5510931606231667
"GSK-690693","DNAJC3",0.01,0.10806888903807145
"GSK-690693","DNAJC3",30,-1.6866893503891045
"GSK-690693","DNAJC3",3,-4.576748922771343
"GSK-690693","DNAJC3",0.3,-13.019319095130292
"GSK-690693","DNAJC3",0.03,-0.46487060327622065
"GSK-690693","DNAJC3",0.003,0.4154254620666153
"GSK-690693","EPHA5",1,0.6933386617659438
"GSK-690693","EPHA5",0.1,0.9035527540633043
"GSK-690693","EPHA5",0.01,0.6581466000886663
"GSK-690693","EPHA5",30,-13.019319095130292
"GSK-690693","EPHA5",3,0.5449805924293549
"GSK-690693","EPHA5",0.3,0.24744942211367663
"GSK-690693","EPHA5",0.03,1.1204298859700563
"GSK-690693","EPHA5",0.003,0.6290790517553158
"GSK-690693","FECH",1,0.12073748977873518
"GSK-690693","FECH",0.1,0.20648043210879002
"GSK-690693","FECH",0.01,-0.13256596279723992
"GSK-690693","FECH",30,-2.0484469869141093
"GSK-690693","FECH",3,-0.6293806336715361
"GSK-690693","FECH",0.3,0.1893459323176072
"GSK-690693","FECH",0.03,0.6589680079805347
"GSK-690693","FECH",0.003,0.25397204123391465
"GSK-690693","GSK3A",1,-1.1796284594991504
"GSK-690693","GSK3A",0.1,-0.15576818411944818
"GSK-690693","GSK3A",0.01,-0.18389515315510285
"GSK-690693","GSK3A",30,-3.8864833246537605
"GSK-690693","GSK3A",3,-2.8301559893653088
"GSK-690693","GSK3A",0.3,-0.5100247452969024
"GSK-690693","GSK3A",0.03,0.49112401532753913
"GSK-690693","GSK3A",0.003,0.09555596646172897
"GSK-690693","GSK3B",1,-0.8672350822019897
"GSK-690693","GSK3B",0.1,-0.34485434010351085
"GSK-690693","GSK3B",0.01,-0.2835893872983674
"GSK-690693","GSK3B",30,-3.562058968042141
"GSK-690693","GSK3B",3,-2.6624129201983053
"GSK-690693","GSK3B",0.3,-0.3051508500268053
"GSK-690693","GSK3B",0.03,0.21812630550268805
"GSK-690693","GSK3B",0.003,0.09150575824092064
"GSK-690693","LATS1",1,-13.019319095130292
"GSK-690693","LATS1",0.1,-1.2535444226026888
"GSK-690693","LATS1",0.01,-0.20745727914247442
"GSK-690693","LATS1",30,-13.019319095130292
"GSK-690693","LATS1",3,-13.019319095130292
"GSK-690693","LATS1",0.3,-2.21040366480801
"GSK-690693","LATS1",0.03,0.35938011825668914
"GSK-690693","LATS1",0.003,0.5493163967308569
"GSK-690693","MAPK15",1,0.007271220770860207
"GSK-690693","MAPK15",0.1,0.2965858146072693
"GSK-690693","MAPK15",0.01,0.11449096997053787
"GSK-690693","MAPK15",30,-1.1096413555302438
"GSK-690693","MAPK15",3,-0.4093878070308765
"GSK-690693","MAPK15",0.3,0.13312751804646872
"GSK-690693","MAPK15",0.03,0.3092802752544406
"GSK-690693","MAPK15",0.003,0.3502930428523839
"GSK-690693","MARK2",1,-1.2717948601066715
"GSK-690693","MARK2",0.1,0.11777731334971468
"GSK-690693","MARK2",0.01,0.26565607385927786
"GSK-690693","MARK2",30,-4.696322262966117
"GSK-690693","MARK2",3,-2.961602020903554
"GSK-690693","MARK2",0.3,-0.19307627984117154
"GSK-690693","MARK2",0.03,0.7004592970034061
"GSK-690693","MARK2",0.003,0.6865870143267218
"GSK-690693","MARK3",1,-1.4817872872561344
"GSK-690693","MARK3",0.1,0.0951339181983452
"GSK-690693","MARK3",0.01,0.3559916978130369
"GSK-690693","MARK3",30,-13.019319095130292
"GSK-690693","MARK3",3,-2.412856066380493
"GSK-690693","MARK3",0.3,-0.5912450912844694
"GSK-690693","MARK3",0.03,0.9780971851453903
"GSK-690693","MARK3",0.003,0.993666219178691
"GSK-690693","MOB1A;MOB1B",1,-13.019319095130292
"GSK-690693","MOB1A;MOB1B",0.1,-1.1099941587186897
"GSK-690693","MOB1A;MOB1B",0.01,-0.3341025916250323
"GSK-690693","MOB1A;MOB1B",30,-2.1592433636531996
"GSK-690693","MOB1A;MOB1B",3,-13.019319095130292
"GSK-690693","MOB1A;MOB1B",0.3,-13.019319095130292
"GSK-690693","MOB1A;MOB1B",0.03,-0.019456073888602578
"GSK-690693","MOB1A;MOB1B",0.003,0.477805428847179
"GSK-690693","NEK7",1,0.15232181542600182
"GSK-690693","NEK7",0.1,0.39523489389526206
"GSK-690693","NEK7",0.01,0.2151796158667348
"GSK-690693","NEK7",30,-1.2207230998085445
"GSK-690693","NEK7",3,-0.3251351666211516
"GSK-690693","NEK7",0.3,0.47004477075595125
"GSK-690693","NEK7",0.03,0.2976783875733747
"GSK-690693","NEK7",0.003,0.37816830543373986
"GSK-690693","PAK4",1,-2.467370604912513
"GSK-690693","PAK4",0.1,-0.5736452610718483
"GSK-690693","PAK4",0.01,0.5172110850957116
"GSK-690693","PAK4",30,-6.1115100494219075
"GSK-690693","PAK4",3,-3.9535193168348126
"GSK-690693","PAK4",0.3,-1.3213591714330393
"GSK-690693","PAK4",0.03,0.550073092230023
"GSK-690693","PAK4",0.003,1.318540254907168
"GSK-690693","PAK6",1,-13.019319095130292
"GSK-690693","PAK6",0.1,0.08736508038951186
"GSK-690693","PAK6",0.01,0.0751034623387565
"GSK-690693","PAK6",30,-13.019319095130292
"GSK-690693","PAK6",3,-13.019319095130292
"GSK-690693","PAK6",0.3,-13.019319095130292
"GSK-690693","PAK6",0.03,0.07947898140570463
"GSK-690693","PAK6",0.003,-13.019319095130292
"GSK-690693","PASK",1,-0.4270930863229751
"GSK-690693","PASK",0.1,-0.4236309679423713
"GSK-690693","PASK",0.01,-0.17197866021028688
"GSK-690693","PASK",30,-13.019319095130292
"GSK-690693","PASK",3,-13.019319095130292
"GSK-690693","PASK",0.3,0.1140162602916517
"GSK-690693","PASK",0.03,0.3480607208341927
"GSK-690693","PASK",0.003,-0.19538883526074322
"GSK-690693","PDPK1;PDPK2P",1,0.43372950663583437
"GSK-690693","PDPK1;PDPK2P",0.1,0.340108579900107
"GSK-690693","PDPK1;PDPK2P",0.01,0.006070877587374702
"GSK-690693","PDPK1;PDPK2P",30,-2.65517130827532
"GSK-690693","PDPK1;PDPK2P",3,-0.6472869663710427
"GSK-690693","PDPK1;PDPK2P",0.3,0.21028393293743042
"GSK-690693","PDPK1;PDPK2P",0.03,0.629755498122578
"GSK-690693","PDPK1;PDPK2P",0.003,0.33834921932543405
"GSK-690693","PKN1",1,-13.019319095130292
"GSK-690693","PKN1",0.1,-1.7151052862461085
"GSK-690693","PKN1",0.01,-0.40106980837274275
"GSK-690693","PKN1",30,-13.019319095130292
"GSK-690693","PKN1",3,-13.019319095130292
"GSK-690693","PKN1",0.3,-2.690416550675232
"GSK-690693","PKN1",0.03,-0.452392914550184
"GSK-690693","PKN1",0.003,0.36546339560408947
"GSK-690693","PKN2",1,-0.42071127806109526
"GSK-690693","PKN2",0.1,0.19581883447343504
"GSK-690693","PKN2",0.01,0.16966668261376577
"GSK-690693","PKN2",30,-13.019319095130292
"GSK-690693","PKN2",3,-2.0282473119135167
"GSK-690693","PKN2",0.3,0.09128812208077457
"GSK-690693","PKN2",0.03,0.650361791568642
"GSK-690693","PKN2",0.003,0.7222531276890454
"GSK-690693","PRKACB",1,-3.2104846695137352
"GSK-690693","PRKACB",0.1,-1.0907308840683305
"GSK-690693","PRKACB",0.01,-0.007375328903101211
"GSK-690693","PRKACB",30,-13.019319095130292
"GSK-690693","PRKACB",3,-13.019319095130292
"GSK-690693","PRKACB",0.3,-1.019694276324123
"GSK-690693","PRKACB",0.03,0.15267031616167118
"GSK-690693","PRKACB",0.003,1.0572405147021642
"GSK-690693","PRKAG2",1,-3.204252188810316
"GSK-690693","PRKAG2",0.1,-0.6820755525137716
"GSK-690693","PRKAG2",0.01,-0.6077000523322731
"GSK-690693","PRKAG2",30,-5.772559888665775
"GSK-690693","PRKAG2",3,-1.5102889666448458
"GSK-690693","PRKAG2",0.3,-2.3303544535441585
"GSK-690693","PRKAG2",0.03,-0.1290838501241769
"GSK-690693","PRKAG2",0.003,-0.21460079263838694
"GSK-690693","PRKAR2A",1,-13.019319095130292
"GSK-690693","PRKAR2A",0.1,-13.019319095130292
"GSK-690693","PRKAR2A",0.01,-0.36524417662416025
"GSK-690693","PRKAR2A",30,-13.019319095130292
"GSK-690693","PRKAR2A",3,-13.019319095130292
"GSK-690693","PRKAR2A",0.3,-0.6946378166583662
"GSK-690693","PRKAR2A",0.03,-0.5892509514928607
"GSK-690693","PRKAR2A",0.003,-0.4058385624323782
"GSK-690693","PRKCA",1,-0.38738924419379195
"GSK-690693","PRKCA",0.1,0.4915607719400106
"GSK-690693","PRKCA",0.01,0.41772843308487534
"GSK-690693","PRKCA",30,-2.78852834269539
"GSK-690693","PRKCA",3,-1.544425173300027
"GSK-690693","PRKCA",0.3,0.11597031702133638
"GSK-690693","PRKCA",0.03,0.9681560026905781
"GSK-690693","PRKCA",0.003,0.7954748129560169
"GSK-690693","PRKCB",1,-1.3339902707774796
"GSK-690693","PRKCB",0.1,-0.23965479480562343
"GSK-690693","PRKCB",0.01,0.01792364752643611
"GSK-690693","PRKCB",30,-4.0233579889297095
"GSK-690693","PRKCB",3,-2.884867491599068
"GSK-690693","PRKCB",0.3,-0.4755328797905466
"GSK-690693","PRKCB",0.03,0.3796275685116064
"GSK-690693","PRKCB",0.003,0.5453949965737189
"GSK-690693","PRKCD",1,-4.960780364136647
"GSK-690693","PRKCD",0.1,-1.4307329534158222
"GSK-690693","PRKCD",0.01,-0.26647125541796385
"GSK-690693","PRKCD",30,-13.019319095130292
"GSK-690693","PRKCD",3,-13.019319095130292
"GSK-690693","PRKCD",0.3,-2.2775245189231876
"GSK-690693","PRKCD",0.03,0.11847476477143375
"GSK-690693","PRKCD",0.003,0.4840441448901479
"GSK-690693","PRKCI",1,-0.02745549292971488
"GSK-690693","PRKCI",0.1,0.2665474159238364
"GSK-690693","PRKCI",0.01,0.027471210461126015
"GSK-690693","PRKCI",30,-13.019319095130292
"GSK-690693","PRKCI",3,-1.5059488231405678
"GSK-690693","PRKCI",0.3,0.20635438715904858
"GSK-690693","PRKCI",0.03,0.5353017768125099
"GSK-690693","PRKCI",0.003,0.46579123605450357
"GSK-690693","PRKCQ",1,-13.019319095130292
"GSK-690693","PRKCQ",0.1,-13.019319095130292
"GSK-690693","PRKCQ",0.01,-13.019319095130292
"GSK-690693","PRKCQ",30,-13.019319095130292
"GSK-690693","PRKCQ",3,-13.019319095130292
"GSK-690693","PRKCQ",0.3,-13.019319095130292
"GSK-690693","PRKCQ",0.03,-0.48986873169514306
"GSK-690693","PRKCQ",0.003,0.26290946877737853
"GSK-690693","PRKG1",1,-0.6325973225299716
"GSK-690693","PRKG1",0.1,-0.380784615425513
"GSK-690693","PRKG1",0.01,-0.6105507935124745
"GSK-690693","PRKG1",30,-13.019319095130292
"GSK-690693","PRKG1",3,-13.019319095130292
"GSK-690693","PRKG1",0.3,-13.019319095130292
"GSK-690693","PRKG1",0.03,-0.01514504933597536
"GSK-690693","PRKG1",0.003,0.23681949197172164
"GSK-690693","PRKX;PRKY",1,-13.019319095130292
"GSK-690693","PRKX;PRKY",0.1,-13.019319095130292
"GSK-690693","PRKX;PRKY",0.01,-0.5608271270624655
"GSK-690693","PRKX;PRKY",30,-13.019319095130292
"GSK-690693","PRKX;PRKY",3,-13.019319095130292
"GSK-690693","PRKX;PRKY",0.3,-13.019319095130292
"GSK-690693","PRKX;PRKY",0.03,-0.3838292966804784
"GSK-690693","PRKX;PRKY",0.003,0.6466640104913373
"GSK-690693","ROCK1",1,0.4721608846508012
"GSK-690693","ROCK1",0.1,0.822766935023518
"GSK-690693","ROCK1",0.01,0.34671270030051315
"GSK-690693","ROCK1",30,-1.1889631583557676
"GSK-690693","ROCK1",3,0.01290835231007275
"GSK-690693","ROCK1",0.3,0.643934426964495
"GSK-690693","ROCK1",0.03,1.0517004843498963
"GSK-690693","ROCK1",0.003,0.7438644186666539
"GSK-690693","ROCK2",1,-0.03741744311772159
"GSK-690693","ROCK2",0.1,0.9478776421354886
"GSK-690693","ROCK2",0.01,0.547812251627008
"GSK-690693","ROCK2",30,-3.251026074161638
"GSK-690693","ROCK2",3,-0.8274550072299589
"GSK-690693","ROCK2",0.3,0.504301071198791
"GSK-690693","ROCK2",0.03,1.305938194416385
"GSK-690693","ROCK2",0.003,1.073051752050228
"GSK-690693","RPS6KA4",1,0.24022772347287188
"GSK-690693","RPS6KA4",0.1,0.5449487046960189
"GSK-690693","RPS6KA4",0.01,0.527847332283083
"GSK-690693","RPS6KA4",30,-0.876245923822499
"GSK-690693","RPS6KA4",3,-0.3366386577270701
"GSK-690693","RPS6KA4",0.3,0.4935235187222908
"GSK-690693","RPS6KA4",0.03,0.991237137959307
"GSK-690693","RPS6KA4",0.003,0.960915077302944
"GSK-690693","SMC2",1,-0.7477270056736284
"GSK-690693","SMC2",0.1,0.08799092997931524
"GSK-690693","SMC2",0.01,0.16996967314706407
"GSK-690693","SMC2",30,-2.1247878872090893
"GSK-690693","SMC2",3,-0.8598794244763722
"GSK-690693","SMC2",0.3,-0.11720931213691316
"GSK-690693","SMC2",0.03,0.205619731526574
"GSK-690693","SMC2",0.003,0.11057210635172753
"HMN-214","MET",1,0.1318954959664405
"HMN-214","MET",0.1,-0.03610624319069236
"HMN-214","MET",0.01,0.2712596253403644
"HMN-214","MET",30,-13.019319095130292
"HMN-214","MET",3,-13.019319095130292
"HMN-214","MET",0.3,-0.09421015968915375
"HMN-214","MET",0.03,0.26420579504284225
"HMN-214","MET",0.003,0.26568768428107925
"HMN-214","SLC2A1",1,-0.2777352247502771
"HMN-214","SLC2A1",0.1,-0.17283584691762108
"HMN-214","SLC2A1",0.01,0.5689387661171105
"HMN-214","SLC2A1",30,-3.012069712785707
"HMN-214","SLC2A1",3,-0.98845591316144
"HMN-214","SLC2A1",0.3,-0.2568852328859164
"HMN-214","SLC2A1",0.03,0.22170284302854268
"HMN-214","SLC2A1",0.003,-0.3911887287867158
"Hydroxyfasudil","ACAD10",1,0.19490057427226248
"Hydroxyfasudil","ACAD10",0.1,0.29177705297302997
"Hydroxyfasudil","ACAD10",0.01,0.29848415496900815
"Hydroxyfasudil","ACAD10",30,-0.8492342275671401
"Hydroxyfasudil","ACAD10",3,-0.023874174198717193
"Hydroxyfasudil","ACAD10",0.3,0.23297139681162318
"Hydroxyfasudil","ACAD10",0.03,0.1205669602315675
"Hydroxyfasudil","ACAD10",0.003,0.23499067637478935
"Hydroxyfasudil","CLK1",1,-0.4265875193899349
"Hydroxyfasudil","CLK1",0.1,-0.13410260437677776
"Hydroxyfasudil","CLK1",0.01,0.050227914234581485
"Hydroxyfasudil","CLK1",30,-1.9811491801747083
"Hydroxyfasudil","CLK1",3,-0.7869721246976228
"Hydroxyfasudil","CLK1",0.3,-0.4774215179976467
"Hydroxyfasudil","CLK1",0.03,-0.3670492592560172
"Hydroxyfasudil","CLK1",0.003,-0.015200839129003966
"Hydroxyfasudil","PKN1",1,-0.03419371162310951
"Hydroxyfasudil","PKN1",0.1,-0.014612027783035685
"Hydroxyfasudil","PKN1",0.01,-0.1833830966435488
"Hydroxyfasudil","PKN1",30,-1.8227676401661759
"Hydroxyfasudil","PKN1",3,-0.4308319700184658
"Hydroxyfasudil","PKN1",0.3,-0.13141294016773788
"Hydroxyfasudil","PKN1",0.03,-0.1121738709878883
"Hydroxyfasudil","PKN1",0.003,-0.16662982227960058
"Hydroxyfasudil","PKN2",1,-0.5847807972795052
"Hydroxyfasudil","PKN2",0.1,-0.12929121937627236
"Hydroxyfasudil","PKN2",0.01,-0.20242150730691202
"Hydroxyfasudil","PKN2",30,-13.019319095130292
"Hydroxyfasudil","PKN2",3,-0.8483846170676246
"Hydroxyfasudil","PKN2",0.3,-0.39356725382931096
"Hydroxyfasudil","PKN2",0.03,-0.13777410239467813
"Hydroxyfasudil","PKN2",0.003,0.1437600192055249
"Hydroxyfasudil","PRKD2",1,-0.0965922839678475
"Hydroxyfasudil","PRKD2",0.1,0.04644759255402006
"Hydroxyfasudil","PRKD2",0.01,-0.23476522253914384
"Hydroxyfasudil","PRKD2",30,-2.027464295894608
"Hydroxyfasudil","PRKD2",3,-0.4960545758823302
"Hydroxyfasudil","PRKD2",0.3,0.05517246810071289
"Hydroxyfasudil","PRKD2",0.03,0.09084439965909819
"Hydroxyfasudil","PRKD2",0.003,0.04594489589511081
"Hydroxyfasudil","PRKX;PRKY",1,0.2619685300988533
"Hydroxyfasudil","PRKX;PRKY",0.1,0.2221110328246097
"Hydroxyfasudil","PRKX;PRKY",0.01,0.3779427572699426
"Hydroxyfasudil","PRKX;PRKY",30,-13.019319095130292
"Hydroxyfasudil","PRKX;PRKY",3,-0.18250108843948867
"Hydroxyfasudil","PRKX;PRKY",0.3,-0.35022928708055706
"Hydroxyfasudil","PRKX;PRKY",0.03,0.40952197878574353
"Hydroxyfasudil","PRKX;PRKY",0.003,0.035716043821118114
"Hydroxyfasudil","ROCK1",1,-1.2848892503446594
"Hydroxyfasudil","ROCK1",0.1,-0.1109110735428393
"Hydroxyfasudil","ROCK1",0.01,0.07794165856374263
"Hydroxyfasudil","ROCK1",30,-6.016986159355654
"Hydroxyfasudil","ROCK1",3,-2.4004509866457133
"Hydroxyfasudil","ROCK1",0.3,-0.47459936446504314
"Hydroxyfasudil","ROCK1",0.03,0.23799886687942126
"Hydroxyfasudil","ROCK1",0.003,0.17753575146396244
"Hydroxyfasudil","ROCK2",1,-0.46077171739743034
"Hydroxyfasudil","ROCK2",0.1,-0.016004579436859807
"Hydroxyfasudil","ROCK2",0.01,-0.03767792205589911
"Hydroxyfasudil","ROCK2",30,-5.209409242370162
"Hydroxyfasudil","ROCK2",3,-1.7269152125367895
"Hydroxyfasudil","ROCK2",0.3,-0.2856509298797881
"Hydroxyfasudil","ROCK2",0.03,0.2960102444235906
"Hydroxyfasudil","ROCK2",0.003,0.22045507097011108
"Hydroxyfasudil","ULK1",1,-0.38797096791654145
"Hydroxyfasudil","ULK1",0.1,-0.09166727687639878
"Hydroxyfasudil","ULK1",0.01,-0.30605708010304294
"Hydroxyfasudil","ULK1",30,-1.2991706945178043
"Hydroxyfasudil","ULK1",3,-0.4041041741654497
"Hydroxyfasudil","ULK1",0.3,-0.16314880720630057
"Hydroxyfasudil","ULK1",0.03,-0.015451084327321972
"Hydroxyfasudil","ULK1",0.003,0.04911680320960332
"Ibrutinib","ABL1",1,-0.45700433752159414
"Ibrutinib","ABL1",0.1,0.015116785755462684
"Ibrutinib","ABL1",0.01,-0.32040037387985826
"Ibrutinib","ABL1",30,-2.597218912981764
"Ibrutinib","ABL1",3,-0.9786232066017078
"Ibrutinib","ABL1",0.3,-0.4111171299075002
"Ibrutinib","ABL1",0.03,0.0009494538288674551
"Ibrutinib","ABL1",0.003,-0.12324462116893965
"Ibrutinib","ABL2",1,-0.5984972848325841
"Ibrutinib","ABL2",0.1,-0.042817175321603486
"Ibrutinib","ABL2",0.01,-0.21660538957590622
"Ibrutinib","ABL2",30,-2.665699636744807
"Ibrutinib","ABL2",3,-0.8901767220472488
"Ibrutinib","ABL2",0.3,-0.1995184638741783
"Ibrutinib","ABL2",0.03,0.10203912250067781
"Ibrutinib","ABL2",0.003,0.04882406465490695
"Ibrutinib","BCR",1,-0.06996042666610579
"Ibrutinib","BCR",0.1,-0.040367473024557
"Ibrutinib","BCR",0.01,-0.628156017824476
"Ibrutinib","BCR",30,-1.713647771564881
"Ibrutinib","BCR",3,-0.780969676219202
"Ibrutinib","BCR",0.3,-0.7029943202097555
"Ibrutinib","BCR",0.03,-0.08371427181689822
"Ibrutinib","BCR",0.003,-0.653977650497898
"Ibrutinib","BTK",1,-4.918844655384658
"Ibrutinib","BTK",0.1,-3.278952554837781
"Ibrutinib","BTK",0.01,-0.4329545333146069
"Ibrutinib","BTK",30,-5.100678027180573
"Ibrutinib","BTK",3,-4.704642321280415
"Ibrutinib","BTK",0.3,-4.570829207603628
"Ibrutinib","BTK",0.03,-0.9921499347568747
"Ibrutinib","BTK",0.003,0.017921907997262315
"Ibrutinib","CSK",1,-1.1026090768287815
"Ibrutinib","CSK",0.1,-0.10801172949643632
"Ibrutinib","CSK",0.01,0.01255941064328066
"Ibrutinib","CSK",30,-3.1345631999533845
"Ibrutinib","CSK",3,-1.7558937800802166
"Ibrutinib","CSK",0.3,-0.264623740517754
"Ibrutinib","CSK",0.03,0.021332427204492983
"Ibrutinib","CSK",0.003,0.19064351585418832
"Ibrutinib","EGFR",1,-4.222257082503494
"Ibrutinib","EGFR",0.1,-1.4442245378498935
"Ibrutinib","EGFR",0.01,-0.046230604654130356
"Ibrutinib","EGFR",30,-3.83412088116297
"Ibrutinib","EGFR",3,-2.5555192721192896
"Ibrutinib","EGFR",0.3,-1.9754848093165418
"Ibrutinib","EGFR",0.03,-0.3234469958147582
"Ibrutinib","EGFR",0.003,0.23746208900573776
"Ibrutinib","FLT3",1,0.01866617784456354
"Ibrutinib","FLT3",0.1,0.1579302659002383
"Ibrutinib","FLT3",0.01,-0.04822782128786897
"Ibrutinib","FLT3",30,-1.327083989958698
"Ibrutinib","FLT3",3,-0.5240523936219035
"Ibrutinib","FLT3",0.3,-0.12202199130230929
"Ibrutinib","FLT3",0.03,0.10471358863225942
"Ibrutinib","FLT3",0.003,0.025642017641062564
"Ibrutinib","FRK",1,-0.5021507152421913
"Ibrutinib","FRK",0.1,-0.008365677341531094
"Ibrutinib","FRK",0.01,0.0584537990675992
"Ibrutinib","FRK",30,-2.2872138338310215
"Ibrutinib","FRK",3,-0.9948526487827642
"Ibrutinib","FRK",0.3,0.06632119367716807
"Ibrutinib","FRK",0.03,0.004920649013030697
"Ibrutinib","FRK",0.003,0.1330732218318108
"Ibrutinib","FYN",1,-1.0176228041351294
"Ibrutinib","FYN",0.1,-0.23692657561627103
"Ibrutinib","FYN",0.01,-0.05856711038621166
"Ibrutinib","FYN",30,-2.4543723264425026
"Ibrutinib","FYN",3,-1.3262142465829592
"Ibrutinib","FYN",0.3,-0.42746472135942615
"Ibrutinib","FYN",0.03,-0.06496196231279705
"Ibrutinib","FYN",0.003,0.13584799472244566
"Ibrutinib","HCK",1,-3.312170909848913
"Ibrutinib","HCK",0.1,-1.2389628570788436
"Ibrutinib","HCK",0.01,-0.07450551563694667
"Ibrutinib","HCK",30,-6.13796972615388
"Ibrutinib","HCK",3,-4.101518868871717
"Ibrutinib","HCK",0.3,-2.1154494720268415
"Ibrutinib","HCK",0.03,-0.355126299775481
"Ibrutinib","HCK",0.003,-0.0743803088639552
"Ibrutinib","LATS1",1,-0.8400602804876535
"Ibrutinib","LATS1",0.1,-0.03228930591491395
"Ibrutinib","LATS1",0.01,0.10299738338615275
"Ibrutinib","LATS1",30,-13.019319095130292
"Ibrutinib","LATS1",3,-0.9620796446355968
"Ibrutinib","LATS1",0.3,-0.27232122044016693
"Ibrutinib","LATS1",0.03,0.12932122090629034
"Ibrutinib","LATS1",0.003,0.2738521013376295
"Ibrutinib","LCK",1,-1.7534412394303909
"Ibrutinib","LCK",0.1,-0.4665322732878323
"Ibrutinib","LCK",0.01,-0.08070081457585804
"Ibrutinib","LCK",30,-3.713958739107309
"Ibrutinib","LCK",3,-2.235040070713845
"Ibrutinib","LCK",0.3,-1.00801581774097
"Ibrutinib","LCK",0.03,-0.05519153902922403
"Ibrutinib","LCK",0.003,0.11255466294815371
"Ibrutinib","LIMK1",1,-0.3287001006531323
"Ibrutinib","LIMK1",0.1,-0.14279339066687202
"Ibrutinib","LIMK1",0.01,-0.09316484042449136
"Ibrutinib","LIMK1",30,-1.7386989778192647
"Ibrutinib","LIMK1",3,-0.29260506108752415
"Ibrutinib","LIMK1",0.3,-0.17446654939964354
"Ibrutinib","LIMK1",0.03,-0.1328441246050835
"Ibrutinib","LIMK1",0.003,-0.03588638353197903
"Ibrutinib","LYN",1,-1.817111601839193
"Ibrutinib","LYN",0.1,-0.38812093804767106
"Ibrutinib","LYN",0.01,-0.03451835708056035
"Ibrutinib","LYN",30,-3.697364387588801
"Ibrutinib","LYN",3,-2.4557883595065015
"Ibrutinib","LYN",0.3,-0.8739309454998722
"Ibrutinib","LYN",0.03,-0.10543608454145192
"Ibrutinib","LYN",0.003,0.022706643820298404
"Ibrutinib","MAP2K5",1,-1.3896942790180478
"Ibrutinib","MAP2K5",0.1,-0.32093264445303493
"Ibrutinib","MAP2K5",0.01,0.5016684849341785
"Ibrutinib","MAP2K5",30,-3.367463972007022
"Ibrutinib","MAP2K5",3,-2.2938716435310096
"Ibrutinib","MAP2K5",0.3,-0.40646087965438016
"Ibrutinib","MAP2K5",0.03,0.13864549339540783
"Ibrutinib","MAP2K5",0.003,0.557893832514841
"Ibrutinib","MOB1A;MOB1B",1,-0.5958961143210448
"Ibrutinib","MOB1A;MOB1B",0.1,-0.5121385342293152
"Ibrutinib","MOB1A;MOB1B",0.01,-0.1309598389665059
"Ibrutinib","MOB1A;MOB1B",30,-13.019319095130292
"Ibrutinib","MOB1A;MOB1B",3,-13.019319095130292
"Ibrutinib","MOB1A;MOB1B",0.3,-0.21137237917745166
